0.04915909	0.69669432	      1848	6
0.03902209	0.08735674	     46491	0
0.98345122	0.44892765	     46750	94
0.04994888	0.08401355	     49929	0
0.10742930	0.41658399	     53355	14
0.09941676	0.41229155	     53490	4
0.02853387	0.07394583	     54101	0
0.06338667	0.05904451	     60073	0
0.02407395	0.05289978	     60929	0
0.08144364	0.06671867	     60943	0
0.13825316	0.70323530	     62628	17
0.04846933	0.05255345	     63280	0
0.68275070	0.20056819	     64241	62
0.03443300	0.05455031	     67450	0
0.07691908	0.06738499	     72165	0
0.02946527	0.06957151	     72763	0
0.03980281	0.05511939	     73654	0
0.04055464	0.03704462	     75166	0
0.04638322	0.03509161	     76158	0
0.03928737	0.08420816	     76656	0
0.05071311	0.05286838	     78100	0
0.90572528	0.11442188	     80121	91
0.06342464	0.07612643	     80150	0
0.06799676	0.24579693	     80573	2
0.07351512	0.06984403	     80812	0
0.89709017	0.12673238	     81333	81
0.97753521	0.44952526	     83806	94
0.91623339	0.12464694	     85340	91
0.05162733	0.04461850	     86005	0
0.05680150	0.05825605	     86718	0
0.90824115	0.13705105	     87831	91
0.05108961	0.05245056	     88579	0
0.04527046	0.04616294	     89771	0
0.88989820	0.10281109	     90304	81
0.00398337	0.06397277	     91489	0
0.06203659	0.06304697	     91634	0
0.08509896	0.05254688	     92917	0
0.06785861	0.04571146	     93817	0
0.58568981	0.84088804	     95913	58
0.07592648	0.05294625	     98155	0
0.08542155	0.06975325	     98323	0
0.02847207	0.07949203	     98500	0
0.05899957	0.06274048	     98588	0
0.04220778	0.06380480	     98831	0
0.05641853	0.09426918	    100366	0
0.07477590	0.05906906	    100827	0
0.06704832	0.07149347	    101535	0
0.06847829	0.07464937	    101941	0
0.01574503	0.04806138	    101988	0
0.09097443	0.08404827	    102262	0
0.07864388	0.06179253	    104443	0
0.63885848	0.55391983	    105196	65
0.06927229	0.08028457	    106252	0
0.07035241	0.05510934	    108383	0
0.03646590	0.05125498	    110779	0
0.22537731	0.58269383	    112747	25
0.96714024	0.38283789	    112845	93
0.03876905	0.10688635	    113830	1
0.06845001	0.07895239	    114405	0
0.04677143	0.06171381	    115574	0
0.46150385	0.05431564	    119215	40
0.21629400	0.55999361	    120146	25
0.04122818	0.09078924	    128754	0
0.02459815	0.10234098	    130862	1
0.04753563	0.08385647	    133533	0
0.02801229	0.10077094	    136521	1
0.04355085	0.09905647	    137306	0
0.04611238	0.11162221	    137692	1
0.09995647	0.17764877	    137797	1
0.09674825	0.17574758	    137801	1
0.09549142	0.16614150	    137968	1
0.07382120	0.19521926	    138009	1
0.67545907	0.03908440	    138037	60
0.06050510	0.07403865	    138770	0
0.00960506	0.10275296	    138936	1
0.02676200	0.08085723	    139138	0
0.04691329	0.06917538	    140820	0
0.01903046	0.07053604	    141181	0
0.06067242	0.10608935	    141648	1
0.02594917	0.83930458	    141751	8
0.03300283	0.08169691	    142838	0
0.04967636	0.09316297	    142990	0
0.03864291	0.05316705	    143321	0
0.07295997	0.10875072	    143795	1
0.06174753	0.08830456	    143943	0
0.01434831	0.07537227	    143966	0
0.01257009	0.11175476	    144225	1
0.04419782	0.11370775	    144958	1
0.06199569	0.12051379	    144987	1
0.02964102	0.11196784	    145702	1
0.05367023	0.12317338	    146439	1
0.01839746	0.10513599	    146468	1
0.02249961	0.10169665	    146522	1
0.06858041	0.21730332	    146903	2
0.03110750	0.11498610	    147103	1
0.01514173	0.11008767	    147466	1
0.02390031	0.82785287	    147901	8
0.08537465	0.19129801	    147923	1
0.07875403	0.21627193	    148612	2
0.00321476	0.08757269	    149174	0
0.01288149	0.09960910	    149987	0
0.05626181	0.12514078	    151538	1
0.03579072	0.83051969	    151572	8
0.00877826	0.09718148	    151744	0
0.05807001	0.10572698	    155089	1
0.05072017	0.10911523	    155701	1
0.08898489	0.09298431	    156179	0
0.02705138	0.08700681	    156614	0
0.03533240	0.08884232	    157534	0
0.06510159	0.11278687	    157822	1
0.01649850	0.09244909	    158388	0
0.07070535	0.11975321	    158745	1
0.08696199	0.07291458	    159004	0
0.01415352	0.09936868	    159476	0
0.08279778	0.12274257	    159974	1
0.05575691	0.10480036	    160529	1
0.00738843	0.09296758	    162011	0
0.03633461	0.06147046	    162030	0
0.09534340	0.14418297	    165209	1
0.03807940	0.14091452	    166364	1
0.01012761	0.09360778	    166404	0
0.08596832	0.11392583	    166922	1
0.06988273	0.12638185	    167546	1
0.04860866	0.14499035	    168199	1
0.07661193	0.14401791	    168626	1
0.05868973	0.10213859	    168642	1
