0.04915909	0.69669432	      1848	6
0.03902209	0.08735674	     46491	0
0.98345122	0.44892765	     46750	94
0.04630662	0.08512794	     49929	0
0.10742930	0.41658399	     53355	14
0.10208760	0.41372236	     53490	14
0.13825316	0.70323530	     62628	17
0.68275070	0.20056819	     64241	62
0.03919895	0.08525769	     76656	0
0.90572528	0.11442188	     80121	91
0.06799676	0.24579693	     80573	2
0.89996854	0.12262888	     81333	81
0.97950721	0.44932606	     83806	94
0.91273069	0.12123859	     85340	91
0.89517390	0.10668135	     90304	81
0.98369411	0.46650587	     91391	94
0.58568981	0.84088804	     95913	58
0.63885848	0.55391983	    105196	65
0.22537731	0.58269383	    112747	25
0.96714024	0.38283789	    112845	93
0.46150385	0.05431564	    119215	40
0.21932177	0.56756035	    120146	25
0.09995647	0.17764877	    137797	1
0.09781766	0.17638131	    137801	1
0.09697977	0.16997726	    137968	1
0.67545907	0.03908440	    138037	60
0.02594917	0.83930458	    141751	8
0.02458326	0.83167011	    147901	8
0.08928110	0.17273539	    150847	1
0.03251020	0.83344799	    151572	8
0.07589638	0.15543868	    157264	1
0.28242398	0.56483641	    177165	25
0.28841961	0.58537255	    182476	25
0.32605019	0.22970978	    183498	32
0.75256568	0.98545100	    184989	79
0.08997077	0.16591708	    185043	1
0.74402643	0.98270562	    188316	79
0.08253997	0.15679092	    188941	1
0.74506012	0.98307768	    189141	79
0.75886012	0.98558231	    193927	79
0.28187525	0.57044962	    194135	25
0.08200176	0.16652124	    194528	1
0.07129079	0.14664169	    196587	1
0.09197492	0.13764113	    196881	1
0.41742326	0.40004561	    199847	44
0.40265569	0.40880235	    200667	44
0.40608979	0.40081544	    200764	44
0.29431515	0.57260077	    200908	25
0.32688301	0.22780017	    206177	32
0.05681192	0.14925562	    208275	1
0.28195664	0.57801685	    209245	25
0.42245933	0.15274964	    209636	41
0.73602192	0.98503210	    210619	79
0.04505528	0.87375699	    217838	8
0.41316638	0.14011127	    218269	41
0.52496532	0.54760039	    218399	55
0.51795242	0.54772188	    221169	55
0.54568121	0.57259754	    222610	55
0.75716872	0.01495978	    224412	70
0.57760902	0.84870285	    230790	58
0.75452429	0.00937092	    241987	70
0.14246761	0.04278051	    244154	10
0.14381242	0.04706732	    247976	10
0.58441499	0.85246933	    252391	58
0.57976917	0.85417916	    255268	58
0.56662462	0.86556099	    257930	58
0.48189615	0.62415193	    259567	46
0.57832700	0.82091000	    263931	58
0.56547973	0.81204155	    265036	58
0.57833154	0.81494897	    265726	58
0.58537758	0.80549376	    268935	58
0.56324437	0.82053661	    272687	58
0.47591748	0.51346107	    276843	45
0.57325430	0.87552283	    279448	58
0.29793756	0.52826326	    280611	25
0.35714568	0.04462991	    281095	30
0.56772994	0.87631481	    281418	58
0.58767809	0.80266143	    283361	58
0.29620974	0.52793601	    284127	25
0.30236831	0.52412405	    285337	35
0.31505048	0.52723267	    287353	35
0.30885397	0.51939341	    287520	35
0.30992957	0.51921419	    290121	35
0.18401805	0.86844957	    290507	18
0.31976408	0.54793674	    293454	35
0.79306037	0.38460075	    296242	73
0.60493509	0.80988001	    297428	68
0.32024086	0.56494513	    297542	35
0.35061628	0.02446129	    300431	30
0.48987820	0.63247378	    301109	46
0.33236712	0.56201269	    301356	35
0.38220298	0.05163206	    301571	30
0.32367514	0.57021089	    302183	35
0.36442701	0.04973969	    304751	30
0.39582167	0.05500710	    305984	30
0.35177200	0.02939508	    306459	30
0.36660076	0.02496047	    306584	30
0.37732847	0.05369057	    306603	30
0.34449418	0.03364207	    307018	30
0.38540784	0.03949579	    310489	30
0.17766255	0.86080581	    311073	18
0.05593321	0.01985978	    312937	0
0.30830703	0.52599210	    312965	35
0.35326946	0.02438239	    313274	30
0.35897877	0.04297466	    313648	30
0.38740305	0.04417924	    313825	30
0.61039444	0.85467011	    313834	68
0.35438459	0.04250241	    313887	30
0.05149336	0.02890393	    315322	0
0.34447095	0.57264208	    316173	35
0.04990040	0.02997364	    316527	0
0.03465840	0.03251048	    316979	0
0.05121408	0.00492717	    317607	0
0.60417887	0.85010732	    317666	68
0.58382076	0.84382592	    317762	58
0.37022921	0.02417004	    319637	30
0.60252752	0.85119114	    320176	68
0.39342142	0.04742490	    320404	30
0.04307587	0.04214198	    320757	0
0.21661144	0.44495260	    321234	24
0.38685203	0.05373981	    322053	30
0.58751451	0.83912220	    322561	58
0.99539332	0.45256979	    322588	94
0.38958694	0.04638090	    322617	30
0.40495120	0.05067810	    323450	40
0.98845045	0.44792594	    323665	94
