0.04915909	0.69669432	      1848	6
0.03902209	0.08735674	     46491	0
0.98345122	0.44892765	     46750	94
0.04630662	0.08512794	     47637	0
0.03202994	0.07841613	     49028	0
0.05526514	0.06848192	     51019	0
0.02905666	0.06438543	     51304	0
0.06730312	0.07359802	     51309	0
0.04532025	0.06415455	     52088	0
0.10742930	0.41658399	     53355	14
0.10208760	0.41372236	     53400	14
0.03596270	0.06548579	     53478	0
0.06428675	0.07404224	     55049	0
0.03265088	0.07549992	     55248	0
0.03954257	0.06586517	     55545	0
0.04802579	0.06849986	     55676	0
0.04004379	0.05381532	     56050	0
0.03919895	0.08525769	     56546	0
0.03062620	0.07529560	     57566	0
0.05529046	0.07986986	     57711	0
0.06201745	0.07568160	     57932	0
0.04750939	0.05289271	     58448	0
0.05587653	0.06416252	     59008	0
0.97950721	0.44932606	     59102	94
0.05087503	0.06795628	     59900	0
0.07482354	0.05843652	     60719	0
0.04729882	0.07030974	     61291	0
0.05436509	0.07115022	     61539	0
0.08114269	0.06637578	     61836	0
0.13825316	0.70323530	     62628	17
0.07590008	0.08103882	     63147	0
0.03198874	0.08211360	     63828	0
0.08300727	0.07354188	     64055	0
0.68275070	0.20056819	     64241	62
0.05061972	0.09196503	     64450	0
0.05770625	0.07678123	     64839	0
0.06567527	0.07417407	     65685	0
0.05918889	0.08264196	     66412	0
0.03885340	0.10037648	     68938	1
0.05182817	0.07216120	     68971	0
0.04049282	0.08964507	     73912	0
0.02940613	0.09734623	     74615	0
0.04248110	0.08576690	     75328	0
0.04521587	0.08347401	     75346	0
0.04469779	0.08502322	     75505	0
0.02628470	0.10057038	     75543	1
0.03168222	0.09629954	     76501	0
0.04204127	0.09515656	     76763	0
0.01517008	0.07648070	     76818	0
0.03084870	0.08302373	     77374	0
0.04428289	0.07523583	     77934	0
0.02569434	0.07614294	     78055	0
0.03500925	0.08358352	     78607	0
0.04816780	0.07082331	     78682	0
0.02138742	0.10362209	     79069	1
0.02382959	0.06491048	     79097	0
0.02309511	0.11199924	     79198	1
0.03662513	0.08642168	     79833	0
0.05787450	0.06713474	     80001	0
0.90572528	0.11442188	     80121	91
0.89996854	0.12262888	     80525	81
0.06799676	0.24579693	     80573	2
0.04695147	0.06820607	     81272	0
0.03718690	0.07105374	     81352	0
0.04094223	0.09130251	     81565	0
0.04893685	0.06316013	     81571	0
0.91273069	0.12123859	     81861	91
0.03125787	0.07111113	     82362	0
0.04465123	0.09770837	     82421	0
0.90740253	0.12950799	     82691	91
0.89517390	0.10668135	     83515	81
0.03422020	0.09275894	     83892	0
0.02616697	0.11032793	     85201	1
0.03516917	0.09677701	     85407	0
0.02159823	0.10888386	     85582	1
0.04372468	0.09489910	     85844	0
0.03639398	0.08628151	     86291	0
0.05191639	0.09667334	     86559	0
0.05059554	0.10140723	     87308	1
0.02481590	0.09608579	     87480	0
0.02859779	0.11578004	     87534	1
0.02167604	0.10651649	     87698	1
0.02995981	0.09762934	     87875	0
0.03809822	0.09520190	     87898	0
0.01897659	0.09078478	     88385	0
0.03601264	0.10400905	     88490	1
0.01297116	0.09967186	     88956	0
0.05466757	0.11925670	     89114	1
0.04078428	0.10760005	     89140	1
0.02231291	0.11786805	     89331	1
0.01823951	0.09911908	     90010	0
0.02648911	0.09578006	     90062	0
0.05020720	0.09308752	     90767	0
0.06469048	0.12592856	     91841	1
0.02060680	0.09324856	     92097	0
0.04044768	0.09403977	     92137	0
0.04299306	0.09003271	     92625	0
0.06221471	0.13522862	     93371	1
0.06790761	0.14996065	     93409	1
0.05292111	0.10409534	     93710	1
0.01608061	0.10115255	     93775	1
0.02391173	0.08428890	     94061	0
0.06323806	0.07139700	     94331	0
0.06561693	0.08126303	     94426	0
0.03134610	0.09272340	     94617	0
0.03480608	0.08823498	     95153	0
0.04831005	0.09656358	     95198	0
0.02592098	0.08041588	     95673	0
0.58568981	0.84088804	     95913	58
0.05235522	0.08107646	     96279	0
0.07129777	0.15318875	     96608	1
0.03985179	0.07101405	     96626	0
0.05390727	0.06890691	     96846	0
0.02496583	0.09172881	     97212	0
0.01782165	0.10783977	     97320	1
0.03641253	0.09406926	     97394	0
0.04798935	0.08191307	     97418	0
0.03177329	0.07719643	     97559	0
0.06446540	0.07874189	     97664	0
0.04454925	0.07214860	     97920	0
0.04126434	0.08723320	     98028	0
0.04624903	0.09090454	     98184	0
0.05395079	0.08106247	     98214	0
0.05858606	0.09583123	     98231	0
0.04244074	0.08898208	     98385	0
0.02118326	0.10614371	     98480	1
