0.04915909	0.69669432	      1848	6
0.03902209	0.08735674	     46491	0
0.98345122	0.44892765	     46750	94
0.04630662	0.08512794	     51402	0
0.10742930	0.41658399	     53355	14
0.10208760	0.41372236	     53548	14
0.03202994	0.07841613	     57362	0
0.13825316	0.70323530	     62628	17
0.68275070	0.20056819	     64241	62
0.05526514	0.06848192	     65894	0
0.02905666	0.06438543	     67117	0
0.06730312	0.07359802	     67137	0
0.04532025	0.06415455	     70476	0
0.08626962	0.08348572	     79829	0
0.90572528	0.11442188	     80121	91
0.06799676	0.24579693	     80573	2
0.89996854	0.12262888	     81852	81
0.06202666	0.06325880	     84116	0
0.91273069	0.12123859	     87577	91
0.03919895	0.08525769	     89583	0
0.90740253	0.12950799	     91136	91
0.05529046	0.07986986	     94576	0
0.89517390	0.10668135	     94668	81
0.06201745	0.07568160	     95521	0
0.58568981	0.84088804	     95913	58
0.97950721	0.44932606	     99686	94
0.07285790	0.07739976	    100620	0
0.06904997	0.07352943	    103277	0
0.91569102	0.12992684	    103754	91
0.06892348	0.07678195	    104837	0
0.63885848	0.55391983	    105196	65
0.06632496	0.08385667	    108860	0
0.06561167	0.08679609	    112426	0
0.22537731	0.58269383	    112747	25
0.96714024	0.38283789	    112845	93
0.06065924	0.08310497	    113098	0
0.08066905	0.07357463	    113607	0
0.07250336	0.07716134	    113699	0
0.07689030	0.06380948	    117276	0
0.46150385	0.05431564	    119215	40
0.03198874	0.08211360	    120789	0
0.21932177	0.56756035	    123317	25
0.05061972	0.09196503	    123455	0
0.05770625	0.07678123	    125125	0
0.08473141	0.05320189	    132275	0
0.07614846	0.07119037	    136724	0
0.09995647	0.17764877	    137797	1
0.09781766	0.17638131	    137802	1
0.67545907	0.03908440	    138037	60
0.09697977	0.16997726	    138040	1
0.08253296	0.18936243	    138100	1
0.04862373	0.08306359	    139178	0
0.02594917	0.83930458	    141751	8
0.08570848	0.05880970	    142312	0
0.03885340	0.10037648	    142689	1
0.06562252	0.08717837	    144680	0
0.02776671	0.10807764	    145701	1
0.02458326	0.83167011	    150537	8
0.07539112	0.09879046	    151396	0
0.09023525	0.18674826	    152263	1
0.07624000	0.04360328	    153582	0
0.03251020	0.83344799	    155780	8
0.08930843	0.18579017	    157223	1
0.04738821	0.03776881	    158976	0
0.08981974	0.05077580	    160421	0
0.04049282	0.08964507	    164009	0
0.07246415	0.10913894	    169337	1
0.04469779	0.08502322	    170837	0
0.08620584	0.07175612	    173824	0
0.03168222	0.09629954	    175105	0
0.28242398	0.56483641	    177165	25
0.04511641	0.08851163	    177508	0
0.02652786	0.08941875	    178024	0
0.03084870	0.08302373	    178843	0
0.03284046	0.08511370	    179469	0
0.03960282	0.07783942	    181081	0
0.04821537	0.07811364	    181302	0
0.07894648	0.12371148	    181604	1
0.02340643	0.09264290	    182003	0
0.10520558	0.19718608	    183164	11
0.32605019	0.22970978	    183498	32
0.05197129	0.03845647	    184013	0
0.05110196	0.08996482	    184077	0
0.28841961	0.58537255	    184752	25
0.75256568	0.98545100	    184989	79
0.03941787	0.07370066	    187252	0
0.01229180	0.06855321	    187465	0
0.03081578	0.08490937	    189403	0
0.74402643	0.98270562	    189742	79
0.75161221	0.97865938	    190068	79
0.72325028	0.98517754	    190734	79
0.01861095	0.07649247	    192254	0
0.03125717	0.08830555	    196283	0
0.06491588	0.09209389	    196635	0
0.75886012	0.98558231	    197758	79
0.41742326	0.40004561	    199847	44
0.40265569	0.40880235	    201019	44
0.40608979	0.40081544	    201157	44
0.28187525	0.57044962	    201408	25
0.06969223	0.05785305	    202141	0
0.06611800	0.06172466	    205711	0
0.06629920	0.07981600	    205736	0
0.06253230	0.08519354	    206530	0
0.03186665	0.08280563	    207575	0
0.76077743	0.98162824	    207690	79
0.03806396	0.08337503	    207809	0
0.07361408	0.08248715	    207865	0
0.42245933	0.15274964	    209636	41
0.05543520	0.07807075	    210106	0
0.29431515	0.57260077	    211084	25
0.03873700	0.08977818	    214425	0
0.32688301	0.22780017	    215896	32
0.04505528	0.87375699	    217838	8
0.52496532	0.54760039	    218399	55
0.31858721	0.22784584	    219049	32
0.31784611	0.21791905	    219341	32
0.39411913	0.40515643	    219657	34
0.41316638	0.14011127	    221969	41
0.51795242	0.54772188	    222356	55
0.54568121	0.57259754	    222610	55
0.28195664	0.57801685	    222994	25
0.31068446	0.22794795	    223228	32
0.75716872	0.01495978	    224412	70
0.34500561	0.22348632	    228386	32
0.05121794	0.09132630	    229503	0
0.26282486	0.58845530	    230161	25
