0.04915909	0.69669432	      1848	6
0.03902209	0.08735674	     46491	0
0.98345122	0.44892765	     46750	94
0.05359115	0.08289915	     49929	0
0.10742930	0.41658399	     53355	14
0.09674591	0.41086073	     53490	4
0.02503779	0.06947553	     54101	0
0.07150819	0.04960710	     60073	0
0.01909123	0.04141413	     60929	0
0.09558415	0.05983931	     60943	0
0.13825316	0.70323530	     62628	17
0.05161841	0.04095236	     63280	0
0.68275070	0.20056819	     64241	62
0.03290330	0.04361483	     67450	0
0.08955141	0.06072774	     72165	0
0.02627967	0.06364311	     72763	0
0.04006305	0.04437361	     73654	0
0.04106549	0.02027391	     75166	0
0.04883693	0.01766990	     76158	0
0.03937580	0.08315864	     76656	0
0.05461012	0.04137226	     78100	0
0.90572528	0.11442188	     80121	91
0.07155882	0.07238299	     80150	0
0.06799676	0.24579693	     80573	2
0.08501280	0.06400646	     80812	0
0.89421179	0.13083588	     81333	81
0.97556320	0.44972447	     83806	94
0.91973609	0.12805530	     85340	91
0.05582908	0.03037242	     86005	0
0.06272796	0.04855583	     86718	0
0.90907977	0.14459410	     87831	91
0.05511212	0.04081516	     88579	0
0.04735325	0.03243167	     89771	0
0.88462251	0.09894082	     90304	80
0.06970809	0.05494371	     91634	0
0.10045792	0.04094360	     92917	10
0.07747079	0.03182970	     93817	0
0.58568981	0.84088804	     95913	58
0.08822795	0.04147609	     98155	0
0.10088804	0.06388543	     98323	10
0.02495539	0.07687046	     98500	0
0.06565872	0.05453506	     98588	0
0.04326967	0.05595416	     98831	0
0.06221734	0.09657332	    100366	0
0.08669384	0.04963984	    100827	0
0.07639040	0.06620572	    101535	0
0.07829702	0.07041358	    101941	0
0.00798601	0.03496293	    101988	0
0.10829188	0.08294545	    102262	10
0.09185115	0.05327113	    104443	0
0.63885848	0.55391983	    105196	65
0.07935569	0.07792718	    106252	0
0.08079584	0.04436021	    108383	0
0.03561383	0.03922106	    110779	0
0.22537731	0.58269383	    112747	25
0.96714024	0.38283789	    112845	93
0.03868470	0.11339622	    113830	1
0.07825932	0.07615094	    114405	0
0.04935455	0.05316617	    115574	0
0.46150385	0.05431564	    119215	40
0.21326623	0.55242686	    120146	25
0.04196354	0.09193340	    128754	0
0.01979017	0.10733572	    130862	1
0.05037348	0.08268971	    133533	0
0.02434235	0.10524234	    136521	1
0.04506044	0.10295638	    137306	1
0.04847581	0.11971070	    137692	1
0.09995647	0.17764877	    137797	1
0.09567885	0.17511385	    137801	1
0.09400307	0.16230575	    137968	1
0.06510944	0.20107609	    138009	2
0.67545907	0.03908440	    138037	60
0.06766610	0.06959929	    138770	0
0.02267531	0.07869073	    139138	0
0.04954369	0.06311492	    140820	0
0.01236658	0.06492915	    141181	0
0.06788919	0.11233356	    141648	1
0.02594917	0.83930458	    141751	8
0.03099641	0.07981030	    142838	0
0.05322778	0.09509838	    142990	0
0.03851651	0.04177049	    143321	0
0.08427260	0.11588204	    143795	1
0.06932267	0.08862050	    143943	0
0.00612372	0.07137745	    143966	0
0.00375275	0.11988744	    144225	1
0.04592306	0.12249142	    144958	1
0.06965356	0.13156614	    144987	1
0.02651400	0.12017155	    145702	1
0.05855294	0.13511226	    146439	1
0.01152258	0.11106240	    146468	1
0.01699212	0.10647662	    146522	1
0.05812172	0.23052150	    146903	2
0.02846930	0.12419589	    147103	1
0.00718160	0.11766464	    147466	1
0.02321736	0.82403563	    147901	8
0.08051404	0.19584775	    147923	1
0.07168655	0.22914632	    148612	2
0.00416796	0.10369322	    149987	1
0.06200838	0.13773546	    151538	1
0.03907124	0.82759140	    151572	8
0.06441931	0.11185040	    155089	1
0.05461953	0.11636807	    155701	1
0.10563916	0.09486017	    156179	10
0.02306114	0.08689016	    156614	0
0.03410250	0.08933751	    157534	0
0.07379475	0.12126358	    157822	1
0.00899063	0.09414654	    158388	0
0.08126643	0.13055204	    158745	1
0.10294195	0.06810053	    159004	10
0.00586400	0.10337266	    159476	1
0.09738967	0.13453785	    159974	1
0.06133518	0.11061489	    160529	1
0.03543879	0.05284170	    162030	0
0.11411717	0.16312504	    165209	11
0.03776516	0.15876711	    166364	1
0.00049612	0.09569146	    166404	0
0.10161707	0.12278219	    166922	11
0.08016961	0.13939022	    167546	1
0.05180419	0.16420156	    168199	1
0.08914187	0.16290497	    168626	1
0.06524561	0.10706587	    168642	1
0.00057303	0.10917006	    168667	1
0.03717435	0.10304706	    170711	1
0.09276714	0.15265838	    170925	1
0.02762501	0.07754503	    171327	0
0.06053525	0.12704242	    171550	1
